epoch,train_loss,val_loss,val_dice_macro,val_dice_global,val_iou_macro,val_iou_global,used_batches,gt_empty_batches,dice_zero_batches,best_val_dice_global,early_counter,epoch_time_sec
45,0.04231463621060053,0.0773158362851693,0.9595301464510552,0.9617764883799337,0.9224738401883793,0.9263674706028928,24,2,0,0.9632442801508331,2,255.7441873550415
46,0.04990925015802057,0.05982595037382383,0.9562758948452156,0.9595540962552549,0.916499643683387,0.9222527502887499,24,2,0,0.9632442801508331,3,255.73072743415833
47,0.03969948606677035,0.06007085539973699,0.9551400732417322,0.9564712011880371,0.914394124274507,0.9165738427889686,24,2,0,0.9632442801508331,4,255.91255354881287
48,0.03821884284321314,0.0605240435554431,0.9549191747992197,0.9608484558176948,0.9146386640892213,0.9246470942539707,24,2,0,0.9632442801508331,5,255.9934265613556
49,0.03577538210357356,0.058436188560265764,0.9578737602132906,0.9593199553812152,0.919356922137793,0.9218202658364869,24,2,0,0.9632442801508331,6,256.0320768356323
50,0.03341089236812714,0.060819363937928125,0.9627056127867993,0.9650245105493922,0.9283364203317857,0.9324129125624538,24,2,0,0.9650245105493922,0,255.98956036567688
51,0.03267517896830781,0.0584557716233226,0.9610061995149182,0.9626101707159902,0.9251814890828299,0.9279155661091923,24,2,0,0.9650245105493922,1,256.0235114097595
52,0.031015093255246807,0.056080774332468324,0.9639066578477705,0.9659656333738985,0.9305918169072758,0.9341716915325543,24,2,0,0.9659656333738985,0,255.99572730064392
53,0.029282705643429205,0.05581288168636652,0.961275180661441,0.9630903372251058,0.9256298450372796,0.9288083348049444,24,2,0,0.9659656333738985,1,256.01465678215027
54,0.028907110691707358,0.06018528858056435,0.9514902202872871,0.955948798217632,0.9079734384430495,0.9156148631270856,24,2,0,0.9659656333738985,2,255.82460737228394
55,0.029803175073212538,0.05230403089752564,0.9543426341597786,0.9584500251914287,0.913268307532766,0.9202151105304232,24,2,0,0.9659656333738985,3,255.678391456604
56,0.034249155670722835,0.052526091870207056,0.9504795777309036,0.9614576813687735,0.9074837234069326,0.9257761230528877,24,2,0,0.9659656333738985,4,255.9122064113617
57,0.028897142451670434,0.04495336874746359,0.9624251063982642,0.9637352495108193,0.9277348561358415,0.9300087154907829,24,2,0,0.9659656333738985,5,256.00070691108704
58,0.028310809658569656,0.05472643616107794,0.9581763181333498,0.9613581598149094,0.9200555620558494,0.9255915972377842,24,2,0,0.9659656333738985,6,255.97835993766785
59,0.023980474075636804,0.04967110568227676,0.9653199756642389,0.9671645219014683,0.9331512537631084,0.9364168276655596,24,2,0,0.9671645219014683,0,255.95797729492188
60,0.02252030308939453,0.050431838151640616,0.9678409975120523,0.9690469520898537,0.9378677206044316,0.9399525556030095,24,2,0,0.9690469520898537,0,255.92064237594604
61,0.021877467520853393,0.046330141405073494,0.963581771627553,0.9650683667552423,0.9299237844235854,0.9324948003855317,24,2,0,0.9690469520898537,1,255.90428161621094
62,0.021361961845372222,0.05458631531263773,0.971144823701264,0.9710732146030034,0.9441454861301324,0.9437728985044636,24,2,0,0.9710732146030034,0,255.72336196899414
63,0.021735288572903626,0.04845134527064287,0.9656657717981552,0.9675179384238911,0.9338395247695264,0.9370796592310299,24,2,0,0.9710732146030034,1,255.763014793396
64,0.021222245218789477,0.051161108180307426,0.9623529736437301,0.9645609952438672,0.9277061207060419,0.9315478659904659,24,2,0,0.9710732146030034,2,256.0031611919403
65,0.020678299120985545,0.05201157597968212,0.9501148803282876,0.9601121740516514,0.9066991349949948,0.923284367884638,24,2,0,0.9710732146030034,3,256.0123965740204
66,0.019374105609698683,0.046754239521060996,0.9606987924258554,0.9641156243325253,0.9246780020564204,0.9307174111119256,24,2,0,0.9710732146030034,4,256.01064682006836
67,0.018438335444427963,0.04709039248812657,0.9595546824850768,0.9614488259121452,0.9225402144401031,0.925759702459123,24,2,0,0.9710732146030034,5,256.0534474849701
68,0.028465856463672258,0.06245506698122391,0.9557048283255485,0.9578593014817687,0.9156615056482417,0.9191266619216598,24,2,0,0.9710732146030034,6,255.9192235469818
69,0.02037190743443421,0.04742732808853571,0.9575857503737969,0.9592155032015401,0.9191165400942216,0.9216273937132685,24,2,0,0.9710732146030034,7,255.90430974960327
70,0.0175354190919007,0.0464107058584117,0.9620353690038675,0.9646304351905106,0.9271254541531571,0.9316774106335695,24,2,0,0.9710732146030034,8,255.92613577842712
71,0.01630333100612729,0.043186094432782665,0.9649523416717177,0.9664888618504787,0.9325200202334715,0.9351508911466165,24,2,0,0.9710732146030034,9,255.9874131679535
72,0.01568622850518451,0.05145109158295851,0.9647623152062107,0.9669476041112531,0.9321987328137596,0.9360102236434746,24,2,0,0.9710732146030034,10,255.83287262916565
73,0.015542076007088916,0.04723634101593724,0.9559577024474558,0.9586836179130775,0.915944156246801,0.9206458617233709,24,2,0,0.9710732146030034,11,255.90090537071228
74,0.015090664625804648,0.041463584101830535,0.9635515666150604,0.9650304329074351,0.9298858105397394,0.9324239703186611,24,2,0,0.9710732146030034,12,255.86174273490906
75,0.014650612989934081,0.048256521399777666,0.9645599041570868,0.9661233291557929,0.9317671242203974,0.9344667080715823,24,2,0,0.9710732146030034,13,255.89761209487915
76,0.014961664389787067,0.051119114308116526,0.9643081701619062,0.9658463074618027,0.9313742144584621,0.933948516966813,24,2,0,0.9710732146030034,14,255.99498176574707
77,0.01702836900949478,0.04883848621438329,0.9396127536949773,0.947984621008528,0.8871537901915924,0.9011128923964266,24,2,0,0.9710732146030034,15,255.98623085021973
78,0.01979921572905384,0.03879539315732053,0.9554834480943271,0.9586891236160746,0.9150872354972792,0.9206560167173472,24,2,0,0.9710732146030034,16,256.0359365940094
79,0.019926478353957843,0.040906624402850866,0.96093278426945,0.9616721076098256,0.9250177238569549,0.9261738172092332,24,2,0,0.9710732146030034,17,255.6935682296753
80,0.014110712666844582,0.04150850943719538,0.9660745726953976,0.9670032643699155,0.9345802136467821,0.936114540362109,24,2,0,0.9710732146030034,18,255.53480124473572
81,0.013316273561909668,0.04252517499172917,0.9642052865730996,0.9652552372136112,0.9310909868499196,0.9328438006434995,24,2,0,0.9710732146030034,19,255.56083464622498
82,0.01263004012652633,0.05132329130831819,0.9729184409444924,0.9731762483733835,0.9474773435732913,0.9477539322904749,24,2,0,0.9731762483733835,0,255.56225872039795
83,0.012954743453659691,0.04574909405066417,0.9594258976174652,0.9596250834722866,0.9223179039449644,0.9223839100956681,24,2,0,0.9731762483733835,1,255.48825335502625
84,0.013103471913685402,0.04747120550690362,0.969363417002461,0.9698133024602552,0.9407577983007746,0.9413956759258578,24,2,0,0.9731762483733835,2,255.68544387817383
85,0.012968738304658068,0.04999535371406147,0.9652837564702454,0.9665491303935582,0.9332225781146143,0.9352637448180182,24,2,0,0.9731762483733835,3,255.5680706501007
86,0.012501806125211984,0.05184065980406908,0.9701713734258175,0.9706868772939158,0.94226066057052,0.9430433323748572,24,2,0,0.9731762483733835,4,255.56580567359924
87,0.012577160628727423,0.05015132398917698,0.96749934820793,0.9687440049696445,0.9372706725528236,0.9393826650589597,24,2,0,0.9731762483733835,5,255.6254723072052
88,0.012561718542248202,0.050676120713782996,0.9655456794861218,0.9686900324316239,0.9336891106331819,0.9392811694776912,24,2,0,0.9731762483733835,6,255.62977838516235
89,0.01947019315866005,0.04453107868679441,0.9544337015705614,0.957708214549572,0.9131477672175122,0.9188484721058192,24,2,0,0.9731762483733835,7,255.72267270088196
90,0.013549300426075984,0.039759279192926794,0.9672882561374795,0.9683394695716574,0.9368684847286795,0.9386221930673316,24,2,0,0.9731762483733835,8,255.59514999389648
91,0.01135769605728137,0.04135307962468897,0.9656201287821647,0.9670460495320201,0.9337060676552175,0.936194734619002,24,2,0,0.9731762483733835,9,255.60282278060913
92,0.010850375020701407,0.0451610140914384,0.9675932569926008,0.9691704078549878,0.9374359378312745,0.9401848911208299,24,2,0,0.9731762483733835,10,255.62251114845276
93,0.01057307472707242,0.04949059677668489,0.9708659425540976,0.9720875862537838,0.9435802264458587,0.9456910659450262,24,2,0,0.9731762483733835,11,255.60144996643066
94,0.010899842828193791,0.049787851417652115,0.9708325323737755,0.9719082403614493,0.9435415463798739,0.9453516490620896,24,2,0,0.9731762483733835,12,255.62822580337524
95,0.011180012343594661,0.04436494189744385,0.967026841600438,0.969600699191489,0.9363822833775028,0.9409951059076652,24,2,0,0.9731762483733835,13,255.60663032531738
96,0.01144764773074028,0.04586609198640172,0.9598591373808749,0.9633304670271268,0.9231815678341659,0.9292551159139107,24,2,0,0.9731762483733835,14,255.90592646598816
97,0.012268072123535805,0.04333268446274675,0.9666588358872702,0.9684541280580792,0.9357149993901345,0.9388376749886371,24,2,0,0.9731762483733835,15,255.6846091747284
98,0.01087756927172916,0.04557168616268497,0.9632298266033797,0.963564258174855,0.9293247188817682,0.9296903023414029,24,2,0,0.9731762483733835,16,255.68579936027527
99,0.010575906451170644,0.04696803077912101,0.964487148264891,0.9639248541337643,0.931746354935146,0.9303619124343067,24,2,0,0.9731762483733835,17,255.6744420528412
100,0.011751011610986331,0.0520955742820381,0.9702167970467973,0.9713163318719853,0.9424044707445581,0.9442322863349958,24,2,0,0.9731762483733835,18,255.61572670936584
101,0.01149678810670749,0.05114404041355906,0.9692042076525634,0.9707302039035866,0.9404775819437855,0.9431251238355165,24,2,0,0.9731762483733835,19,255.5896418094635
102,0.010700499277729064,0.044268743529056125,0.9679399973142978,0.9695966275034645,0.9381015785425757,0.9409874359730172,24,2,0,0.9731762483733835,20,255.61276125907898
103,0.010881120653456857,0.05227925001571958,0.9690002106224296,0.9701706994857587,0.9400728899145414,0.9420694274296797,24,2,0,0.9731762483733835,21,255.57495260238647
104,0.009798798110618645,0.048947583275059096,0.9700860654921156,0.9709346155761305,0.9421168603376927,0.9435111026688708,24,2,0,0.9731762483733835,22,255.6210901737213
105,0.009591781086503314,0.05380374655270806,0.9716772173538795,0.9722950200452725,0.9451413864200813,0.9460837876723183,24,2,0,0.9731762483733835,23,255.5537452697754
106,0.009847981949798508,0.0594368145819037,0.9746975180474143,0.9754825262630036,0.9508520353193863,0.9521384957006791,24,2,0,0.9754825262630036,0,255.57892847061157
107,0.009983495906150589,0.047306032152846456,0.9663008639176446,0.9665671564330499,0.9350087535956155,0.9352975013808256,24,2,0,0.9754825262630036,1,255.51607990264893
108,0.0113580825073947,0.054307397365426786,0.9534495574917338,0.9600299911276824,0.9119321001772728,0.9231323816430849,24,2,0,0.9754825262630036,2,255.5318944454193
109,0.0254561416267489,0.04451576498552011,0.966618063458951,0.9682310428070886,0.9356253631861575,0.9384184667091676,24,2,0,0.9754825262630036,3,255.7595193386078
110,0.010830094217935689,0.04139990754461346,0.9697867922747151,0.9703125576280955,0.9415367675355487,0.942336982757566,24,2,0,0.9754825262630036,4,255.70211267471313
111,0.009416590082065131,0.04809344970943549,0.97148911335512,0.972529719826963,0.9447451889845949,0.9465283216398034,24,2,0,0.9754825262630036,5,255.60775303840637
112,0.008962790341450809,0.047346342887836866,0.969923359762995,0.9707792227821959,0.9418028333117823,0.943217669396854,24,2,0,0.9754825262630036,6,255.55916929244995
113,0.008731600997121766,0.04872908291424839,0.9695159389175428,0.9710293495868887,0.9410465402215044,0.943690035470924,24,2,0,0.9754825262630036,7,255.48261857032776
114,0.008623183201441271,0.04949125647097109,0.9702006188383683,0.9713769521835929,0.9423581922725042,0.9443468666638007,24,2,0,0.9754825262630036,8,255.65857219696045
115,0.008599618789103106,0.05519325370327211,0.9743760173780749,0.9747611873020592,0.9502298115290971,0.9507650073615059,24,2,0,0.9754825262630036,9,255.5496895313263
116,0.008702733222112602,0.046576373413420066,0.9688775476381641,0.9698640394751306,0.9398133241396356,0.9414912949752483,24,2,0,0.9754825262630036,10,255.5564546585083
117,0.008702227897528145,0.05398616219351355,0.9716112211789119,0.9734392582563697,0.9450287295358898,0.9482529563744735,24,2,0,0.9754825262630036,11,255.6051995754242
118,0.009322616482615216,0.05154970961694534,0.970222306077921,0.9710718706898727,0.942374423126124,0.9437703596858162,24,2,0,0.9754825262630036,12,255.61776685714722
119,0.00914790129670117,0.0539603052714553,0.9699894001090509,0.9713024966671178,0.9419611048563548,0.944206137878424,24,2,0,0.9754825262630036,13,255.70398783683777
120,0.00888028682426462,0.052814504668976255,0.9728715149201276,0.9739214569180833,0.9473826391512588,0.9491685246558467,24,2,0,0.9754825262630036,14,255.72462630271912
121,0.01167996235502263,0.04783765017054975,0.964994590129448,0.9663675990433,0.9325586945923279,0.934923864759714,24,2,0,0.9754825262630036,15,255.99757432937622
122,0.00990514365536296,0.04589923497181959,0.9694660151545254,0.970530485979214,0.9409619782652127,0.9427481559785346,24,2,0,0.9754825262630036,16,256.00537371635437
123,0.008988828704748144,0.05675785305748622,0.9709041334872497,0.97167926568382,0.9436903820833664,0.9449184804485873,24,2,0,0.9754825262630036,17,255.98102569580078
124,0.008866724735782601,0.050461964131010555,0.9707456428956399,0.9716438194812462,0.9433475654511384,0.9448514414442486,24,2,0,0.9754825262630036,18,256.06197929382324
125,0.008444198635585893,0.052375246779634975,0.9697682180925171,0.9709544787570146,0.9415701342421551,0.9435486173480425,24,2,0,0.9754825262630036,19,256.026584148407
126,0.008359805778819175,0.05349948169896379,0.969705283128648,0.9706466403252703,0.9414225946128013,0.9429673796683286,24,2,0,0.9754825262630036,20,256.1183521747589
127,0.03146794661590989,0.04417704661878256,0.9656783318273409,0.9649318532012868,0.9338671949798149,0.9322399266035327,24,2,0,0.9754825262630036,21,256.00941252708435
128,0.010129705262489809,0.04657283131158552,0.9706603507141138,0.9715998989779365,0.9431901615109233,0.9447683815008608,24,2,0,0.9754825262630036,22,255.9449634552002
129,0.008430616656003887,0.04697402790994742,0.9702399036970103,0.9714762227171118,0.9424029353541009,0.9445345301433068,24,2,0,0.9754825262630036,23,255.93624210357666
130,0.007940744562273543,0.05243340811172787,0.9732941421064597,0.9739736683263286,0.9481850078295491,0.9492677120065395,24,2,0,0.9754825262630036,24,255.93456029891968
131,0.007822173735391524,0.05716087409438422,0.9732948549492155,0.9741921276947134,0.9481734212716165,0.9496828343746501,24,2,0,0.9754825262630036,25,255.92024540901184
132,0.008148694381318811,0.056083043137242876,0.9722841598872902,0.9727370797588044,0.946268824251268,0.9469212414777041,24,2,0,0.9754825262630036,26,255.93121314048767
133,0.00784951264016792,0.05644682883464087,0.9718024612903818,0.9728921374242817,0.9453511214174939,0.9472151590627711,24,2,0,0.9754825262630036,27,255.88413381576538
134,0.007603058396713235,0.04827580092779289,0.9697490785760178,0.9709977799372369,0.9414632550492518,0.9436304033221734,24,2,0,0.9754825262630036,28,255.85957050323486
135,0.008497505700245548,0.05189960671123117,0.9688908499125785,0.9706101884145195,0.9399581720979714,0.9428985768953476,24,2,0,0.9754825262630036,29,255.98359203338623
136,0.008230701569989165,0.0595897500618146,0.9522574141809791,0.9672132946431741,0.9165412142867856,0.9365082738056779,24,2,0,0.9754825262630036,30,255.82760524749756
